POPULATION,AREA,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate,OCCUPANCY_Rate
14685,5.9,70,12.2,22.8,14.9,0.45714285714285713
10010,0.6,55,12.2,22.8,14.9,0.9090909090909091
17050,3.6,47,12.2,22.8,14.9,0.9574468085106383
34365,3.7,30,12.2,22.8,14.9,0.0
17050,3.6,332,12.2,22.8,14.9,0.4427710843373494
21000,3.1,88,12.2,22.8,14.9,0.9318181818181818
9855,1.5,45,12.2,22.8,14.9,0.4222222222222222
11565,1.7,15,12.2,22.8,14.9,0.7333333333333333
13985,1.7,86,12.2,22.8,14.9,0.6395348837209303
13735,1.4,14,12.2,22.8,14.9,0.42857142857142855
25640,9.6,22,12.2,22.8,14.9,0.7727272727272727
26550,6.9,40,12.2,22.8,14.9,0.525
28345,1.4,44,12.2,22.8,14.9,0.3409090909090909
16425,4.1,30,12.2,22.8,14.9,0.9666666666666667
17825,0.4,35,12.2,22.8,14.9,0.34285714285714286
16310,1.4,47,12.2,22.8,14.9,0.851063829787234
16310,1.4,440,12.2,22.8,14.9,0.6363636363636364
14015,2.6,82,12.2,22.8,14.9,1.0
21000,3.1,4,12.2,22.8,14.9,0.0
16310,1.4,120,12.2,22.8,14.9,0.4666666666666667
16310,1.4,363,12.2,22.8,14.9,0.36639118457300274
14075,1.7,0,12.2,22.8,14.9,
10140,3.4,40,12.2,22.8,14.9,0.75
7790,1.4,39,12.2,22.8,14.9,0.9230769230769231
29180,2.8,27,12.2,22.8,14.9,0.48148148148148145
28345,1.4,19,12.2,22.8,14.9,0.47368421052631576
25640,9.6,90,12.2,22.8,14.9,0.8555555555555555
18500,1.5,20,12.2,22.8,14.9,0.9
29180,2.8,25,12.2,22.8,14.9,0.88
20635,4.6,62,12.2,22.8,14.9,0.6451612903225806
29180,2.8,48,12.2,22.8,14.9,0.0
32790,4.6,53,12.2,22.8,14.9,0.6226415094339622
24775,7.4,45,12.2,22.8,14.9,0.8888888888888888
7790,1.4,1122,16.1,30.5,14.9,0.7718360071301248
34635,3.7,101,16.1,30.5,14.9,0.5445544554455446
29180,2.8,76,16.1,30.5,14.9,0.32894736842105265
27870,7.4,352,16.1,30.5,14.9,0.84375
34650,14.9,12,16.1,30.5,14.9,0.9166666666666666
26550,9.6,718,16.1,30.5,14.9,0.7200557103064067
21000,3.1,210,16.1,30.5,14.9,0.580952380952381
16310,1.4,110,16.1,30.5,14.9,0.8090909090909091
16615,3.1,67,16.1,30.5,14.9,1.0
16310,1.4,540,16.1,30.5,14.9,0.3888888888888889
43365,7.6,33,16.1,30.5,14.9,0.9393939393939394
18500,1.5,223,16.1,30.5,14.9,0.5874439461883408
21075,2.2,28,16.1,30.5,14.9,0.8214285714285714
28345,1.4,83,16.1,30.5,14.9,0.9397590361445783
20840,2.6,40,16.1,30.5,14.9,0.95
16310,1.4,29,16.1,30.5,14.9,1.0
43365,7.6,50,16.1,30.5,14.9,0.96
17955,7.3,40,16.1,30.5,14.9,0.375
15005,2.9,16,16.1,30.5,14.9,0.5
17825,0.4,16,16.1,30.5,14.9,1.0
28345,1.4,63,16.1,30.5,14.9,0.9206349206349206
28345,1.4,45,16.1,30.5,14.9,0.5555555555555556
14685,5.9,70,16.1,30.5,14.9,0.4857142857142857
10010,0.6,55,16.1,30.5,14.9,0.9272727272727272
17050,3.6,47,16.1,30.5,14.9,0.9787234042553191
34365,3.7,30,16.1,30.5,14.9,0.0
17050,3.6,332,16.1,30.5,14.9,0.4397590361445783
21000,3.1,88,16.1,30.5,14.9,0.9318181818181818
9855,1.5,45,16.1,30.5,14.9,0.4222222222222222
11565,1.7,15,16.1,30.5,14.9,0.7333333333333333
13985,1.7,86,16.1,30.5,14.9,0.6395348837209303
13735,1.4,14,16.1,30.5,14.9,0.42857142857142855
25640,9.6,22,16.1,30.5,14.9,0.6818181818181818
26550,6.9,40,16.1,30.5,14.9,0.525
28345,1.4,44,16.1,30.5,14.9,0.3181818181818182
16425,4.1,30,16.1,30.5,14.9,0.9666666666666667
17825,0.4,35,16.1,30.5,14.9,0.7142857142857143
16310,1.4,47,16.1,30.5,14.9,0.8085106382978723
16310,1.4,440,16.1,30.5,14.9,0.625
14015,2.6,82,16.1,30.5,14.9,1.0
21000,3.1,4,16.1,30.5,14.9,0.0
16310,1.4,120,16.1,30.5,14.9,0.4583333333333333
16310,1.4,363,16.1,30.5,14.9,0.3608815426997245
14075,1.7,0,16.1,30.5,14.9,
10140,3.4,40,16.1,30.5,14.9,0.75
7790,1.4,39,16.1,30.5,14.9,0.8974358974358975
29180,2.8,27,16.1,30.5,14.9,0.4444444444444444
28345,1.4,19,16.1,30.5,14.9,0.47368421052631576
25640,9.6,90,16.1,30.5,14.9,0.8333333333333334
18500,1.5,20,16.1,30.5,14.9,0.95
29180,2.8,25,16.1,30.5,14.9,0.88
20635,4.6,62,16.1,30.5,14.9,0.6612903225806451
29180,2.8,48,16.1,30.5,14.9,0.0
32790,4.6,53,16.1,30.5,14.9,0.6226415094339622
24775,7.4,45,16.1,30.5,14.9,0.8888888888888888
7790,1.4,1122,16.9,30.4,14.9,0.767379679144385
34635,3.7,101,16.9,30.4,14.9,0.5445544554455446
29180,2.8,76,16.9,30.4,14.9,0.32894736842105265
27870,7.4,352,16.9,30.4,14.9,0.8267045454545454
34650,14.9,12,16.9,30.4,14.9,0.9166666666666666
26550,9.6,718,16.9,30.4,14.9,0.7200557103064067
21000,3.1,210,16.9,30.4,14.9,0.580952380952381
16310,1.4,110,16.9,30.4,14.9,0.8090909090909091
16615,3.1,67,16.9,30.4,14.9,1.0
16310,1.4,540,16.9,30.4,14.9,0.3962962962962963
43365,7.6,33,16.9,30.4,14.9,0.9393939393939394
18500,1.5,223,16.9,30.4,14.9,0.5829596412556054
21075,2.2,28,16.9,30.4,14.9,0.8214285714285714
28345,1.4,83,16.9,30.4,14.9,0.9518072289156626
20840,2.6,40,16.9,30.4,14.9,1.0
16310,1.4,29,16.9,30.4,14.9,1.0
43365,7.6,50,16.9,30.4,14.9,0.96
17955,7.3,40,16.9,30.4,14.9,0.375
15005,2.9,16,16.9,30.4,14.9,0.5
17825,0.4,16,16.9,30.4,14.9,1.0
28345,1.4,63,16.9,30.4,14.9,0.9206349206349206
28345,1.4,45,16.9,30.4,14.9,0.5555555555555556
14685,5.9,70,16.9,30.4,14.9,0.4857142857142857
10010,0.6,55,16.9,30.4,14.9,0.8727272727272727
17050,3.6,47,16.9,30.4,14.9,0.9574468085106383
34365,3.7,30,16.9,30.4,14.9,0.0
17050,3.6,332,16.9,30.4,14.9,0.42168674698795183
21000,3.1,88,16.9,30.4,14.9,0.9318181818181818
9855,1.5,45,16.9,30.4,14.9,0.4222222222222222
11565,1.7,15,16.9,30.4,14.9,0.8
13985,1.7,86,16.9,30.4,14.9,0.627906976744186
13735,1.4,14,16.9,30.4,14.9,0.42857142857142855
25640,9.6,22,16.9,30.4,14.9,0.6818181818181818
26550,6.9,40,16.9,30.4,14.9,0.525
28345,1.4,44,16.9,30.4,14.9,0.3181818181818182
16425,4.1,30,16.9,30.4,14.9,0.9666666666666667
17825,0.4,35,16.9,30.4,14.9,0.7142857142857143
16310,1.4,47,16.9,30.4,14.9,0.851063829787234
16310,1.4,440,16.9,30.4,14.9,0.625
14015,2.6,82,16.9,30.4,14.9,0.9878048780487805
21000,3.1,4,16.9,30.4,14.9,0.0
16310,1.4,120,16.9,30.4,14.9,0.45
16310,1.4,363,16.9,30.4,14.9,0.3581267217630854
14075,1.7,0,16.9,30.4,14.9,
10140,3.4,40,16.9,30.4,14.9,0.75
7790,1.4,39,16.9,30.4,14.9,0.9230769230769231
29180,2.8,27,16.9,30.4,14.9,0.4444444444444444
28345,1.4,19,16.9,30.4,14.9,0.47368421052631576
25640,9.6,90,16.9,30.4,14.9,0.8222222222222222
18500,1.5,20,16.9,30.4,14.9,0.95
29180,2.8,25,16.9,30.4,14.9,0.88
20635,4.6,62,16.9,30.4,14.9,0.6774193548387096
29180,2.8,48,16.9,30.4,14.9,0.0
32790,4.6,53,16.9,30.4,14.9,0.6226415094339622
24775,7.4,45,16.9,30.4,14.9,0.8888888888888888
7790,1.4,1122,16.6,24.5,14.9,0.7575757575757576
34635,3.7,101,16.6,24.5,14.9,0.5544554455445545
29180,2.8,76,16.6,24.5,14.9,0.32894736842105265
27870,7.4,352,16.6,24.5,14.9,0.8238636363636364
34650,14.9,12,16.6,24.5,14.9,1.0
26550,9.6,718,16.6,24.5,14.9,0.7116991643454039
21000,3.1,210,16.6,24.5,14.9,0.580952380952381
16310,1.4,110,16.6,24.5,14.9,0.8
16615,3.1,67,16.6,24.5,14.9,1.0
16310,1.4,540,16.6,24.5,14.9,0.39444444444444443
43365,7.6,33,16.6,24.5,14.9,0.9393939393939394
18500,1.5,223,16.6,24.5,14.9,0.5829596412556054
21075,2.2,28,16.6,24.5,14.9,0.8214285714285714
28345,1.4,83,16.6,24.5,14.9,0.9518072289156626
20840,2.6,40,16.6,24.5,14.9,1.0
16310,1.4,29,16.6,24.5,14.9,1.0
43365,7.6,50,16.6,24.5,14.9,0.96
17955,7.3,40,16.6,24.5,14.9,0.375
15005,2.9,16,16.6,24.5,14.9,0.5
17825,0.4,16,16.6,24.5,14.9,1.0
28345,1.4,63,16.6,24.5,14.9,0.9206349206349206
28345,1.4,45,16.6,24.5,14.9,0.5555555555555556
14685,5.9,70,16.6,24.5,14.9,0.4857142857142857
10010,0.6,55,16.6,24.5,14.9,0.8545454545454545
17050,3.6,47,16.6,24.5,14.9,0.9574468085106383
34365,3.7,30,16.6,24.5,14.9,0.0
17050,3.6,332,16.6,24.5,14.9,0.42168674698795183
21000,3.1,88,16.6,24.5,14.9,0.9318181818181818
9855,1.5,45,16.6,24.5,14.9,0.4222222222222222
11565,1.7,15,16.6,24.5,14.9,1.0
13985,1.7,86,16.6,24.5,14.9,0.6046511627906976
13735,1.4,14,16.6,24.5,14.9,0.42857142857142855
25640,9.6,22,16.6,24.5,14.9,0.6818181818181818
26550,6.9,40,16.6,24.5,14.9,0.525
28345,1.4,44,16.6,24.5,14.9,0.3181818181818182
16425,4.1,30,16.6,24.5,14.9,0.9666666666666667
17825,0.4,35,16.6,24.5,14.9,0.7714285714285715
16310,1.4,47,16.6,24.5,14.9,0.851063829787234
16310,1.4,440,16.6,24.5,14.9,0.6295454545454545
14015,2.6,82,16.6,24.5,14.9,1.0
21000,3.1,4,16.6,24.5,14.9,0.0
16310,1.4,120,16.6,24.5,14.9,0.4583333333333333
16310,1.4,363,16.6,24.5,14.9,0.38016528925619836
14075,1.7,0,16.6,24.5,14.9,
10140,3.4,40,16.6,24.5,14.9,0.75
7790,1.4,39,16.6,24.5,14.9,0.9230769230769231
29180,2.8,27,16.6,24.5,14.9,0.4444444444444444
28345,1.4,19,16.6,24.5,14.9,0.47368421052631576
25640,9.6,90,16.6,24.5,14.9,0.8222222222222222
18500,1.5,20,16.6,24.5,14.9,0.95
29180,2.8,25,16.6,24.5,14.9,0.92
20635,4.6,62,16.6,24.5,14.9,0.6774193548387096
29180,2.8,48,16.6,24.5,14.9,0.0
32790,4.6,53,16.6,24.5,14.9,0.6226415094339622
24775,7.4,45,16.6,24.5,14.9,0.9111111111111111
7790,1.4,1122,10.7,19.3,14.9,0.7486631016042781
34635,3.7,101,10.7,19.3,14.9,0.5544554455445545
29180,2.8,76,10.7,19.3,14.9,0.40789473684210525
27870,7.4,352,10.7,19.3,14.9,0.8380681818181818
34650,14.9,12,10.7,19.3,14.9,1.0
26550,9.6,718,10.7,19.3,14.9,0.7172701949860725
21000,3.1,210,10.7,19.3,14.9,0.580952380952381
16310,1.4,110,10.7,19.3,14.9,0.5454545454545454
16615,3.1,67,10.7,19.3,14.9,1.0
16310,1.4,540,10.7,19.3,14.9,0.40925925925925927
43365,7.6,33,10.7,19.3,14.9,0.8181818181818182
18500,1.5,223,10.7,19.3,14.9,0.57847533632287
21075,2.2,28,10.7,19.3,14.9,0.8214285714285714
28345,1.4,83,10.7,19.3,14.9,0.963855421686747
20840,2.6,40,10.7,19.3,14.9,1.0
16310,1.4,29,10.7,19.3,14.9,1.0
43365,7.6,50,10.7,19.3,14.9,0.96
17955,7.3,40,10.7,19.3,14.9,0.4
15005,2.9,16,10.7,19.3,14.9,0.625
17825,0.4,16,10.7,19.3,14.9,1.0
28345,1.4,63,10.7,19.3,14.9,0.9206349206349206
28345,1.4,45,10.7,19.3,14.9,0.5555555555555556
14685,5.9,70,10.7,19.3,14.9,0.5857142857142857
10010,0.6,55,10.7,19.3,14.9,0.8909090909090909
17050,3.6,47,10.7,19.3,14.9,0.9787234042553191
34365,3.7,30,10.7,19.3,14.9,0.0
17050,3.6,332,10.7,19.3,14.9,0.39759036144578314
21000,3.1,88,10.7,19.3,14.9,0.9204545454545454
9855,1.5,45,10.7,19.3,14.9,0.4222222222222222
11565,1.7,15,10.7,19.3,14.9,0.8666666666666667
13985,1.7,86,10.7,19.3,14.9,0.6046511627906976
13735,1.4,14,10.7,19.3,14.9,0.42857142857142855
25640,9.6,22,10.7,19.3,14.9,0.6818181818181818
26550,6.9,40,10.7,19.3,14.9,0.525
28345,1.4,44,10.7,19.3,14.9,0.3181818181818182
16425,4.1,30,10.7,19.3,14.9,0.9666666666666667
17825,0.4,35,10.7,19.3,14.9,0.8
16310,1.4,47,10.7,19.3,14.9,0.7872340425531915
16310,1.4,440,10.7,19.3,14.9,0.6295454545454545
14015,2.6,82,10.7,19.3,14.9,1.0
21000,3.1,4,10.7,19.3,14.9,0.0
16310,1.4,120,10.7,19.3,14.9,0.4583333333333333
16310,1.4,363,10.7,19.3,14.9,0.3691460055096419
14075,1.7,0,10.7,19.3,14.9,
10140,3.4,40,10.7,19.3,14.9,0.75
7790,1.4,39,10.7,19.3,14.9,0.9230769230769231
29180,2.8,27,10.7,19.3,14.9,0.4444444444444444
28345,1.4,19,10.7,19.3,14.9,0.47368421052631576
25640,9.6,86,10.7,19.3,14.9,0.8604651162790697
18500,1.5,20,10.7,19.3,14.9,0.95
29180,2.8,25,10.7,19.3,14.9,0.92
20635,4.6,62,10.7,19.3,14.9,0.6774193548387096
29180,2.8,48,10.7,19.3,14.9,0.0
32790,4.6,53,10.7,19.3,14.9,0.6226415094339622
24775,7.4,45,10.7,19.3,14.9,0.9111111111111111
7790,1.4,1122,9.8,18.1,14.9,0.7433155080213903
34635,3.7,101,9.8,18.1,14.9,0.5544554455445545
29180,2.8,76,9.8,18.1,14.9,0.40789473684210525
27870,7.4,352,9.8,18.1,14.9,0.8380681818181818
34650,14.9,12,9.8,18.1,14.9,1.0
26550,9.6,718,9.8,18.1,14.9,0.7200557103064067
21000,3.1,210,9.8,18.1,14.9,0.580952380952381
16310,1.4,110,9.8,18.1,14.9,0.5454545454545454
16615,3.1,67,9.8,18.1,14.9,1.0
16310,1.4,540,9.8,18.1,14.9,0.40370370370370373
43365,7.6,33,9.8,18.1,14.9,0.8181818181818182
18500,1.5,223,9.8,18.1,14.9,0.5829596412556054
21075,2.2,28,9.8,18.1,14.9,0.8214285714285714
28345,1.4,83,9.8,18.1,14.9,0.963855421686747
20840,2.6,40,9.8,18.1,14.9,1.0
16310,1.4,29,9.8,18.1,14.9,1.0
43365,7.6,50,9.8,18.1,14.9,0.96
17955,7.3,40,9.8,18.1,14.9,0.375
15005,2.9,16,9.8,18.1,14.9,0.6875
17825,0.4,16,9.8,18.1,14.9,1.0
28345,1.4,63,9.8,18.1,14.9,0.9206349206349206
28345,1.4,45,9.8,18.1,14.9,0.5111111111111111
14685,5.9,70,9.8,18.1,14.9,0.6
10010,0.6,55,9.8,18.1,14.9,0.9272727272727272
17050,3.6,47,9.8,18.1,14.9,0.9574468085106383
34365,3.7,30,9.8,18.1,14.9,0.0
17050,3.6,332,9.8,18.1,14.9,0.39457831325301207
21000,3.1,88,9.8,18.1,14.9,0.9204545454545454
9855,1.5,45,9.8,18.1,14.9,0.4
11565,1.7,15,9.8,18.1,14.9,0.8666666666666667
13985,1.7,86,9.8,18.1,14.9,0.6046511627906976
13735,1.4,14,9.8,18.1,14.9,0.42857142857142855
25640,9.6,22,9.8,18.1,14.9,0.6818181818181818
26550,6.9,40,9.8,18.1,14.9,0.525
28345,1.4,44,9.8,18.1,14.9,0.29545454545454547
16425,4.1,30,9.8,18.1,14.9,0.9666666666666667
17825,0.4,35,9.8,18.1,14.9,0.8571428571428571
16310,1.4,47,9.8,18.1,14.9,0.7659574468085106
16310,1.4,440,9.8,18.1,14.9,0.6295454545454545
14015,2.6,82,9.8,18.1,14.9,0.9878048780487805
21000,3.1,4,9.8,18.1,14.9,0.0
16310,1.4,120,9.8,18.1,14.9,0.4583333333333333
16310,1.4,363,9.8,18.1,14.9,0.36639118457300274
14075,1.7,0,9.8,18.1,14.9,
10140,3.4,40,9.8,18.1,14.9,0.75
7790,1.4,39,9.8,18.1,14.9,0.9230769230769231
29180,2.8,27,9.8,18.1,14.9,0.4444444444444444
28345,1.4,19,9.8,18.1,14.9,0.5263157894736842
25640,9.6,86,9.8,18.1,14.9,0.8604651162790697
18500,1.5,20,9.8,18.1,14.9,0.95
29180,2.8,25,9.8,18.1,14.9,0.92
20635,4.6,62,9.8,18.1,14.9,0.6774193548387096
29180,2.8,48,9.8,18.1,14.9,0.0
32790,4.6,53,9.8,18.1,14.9,0.6226415094339622
24775,7.4,45,9.8,18.1,14.9,0.9111111111111111
7790,1.4,1122,10.3,18.1,14.9,0.7433155080213903
34635,3.7,101,10.3,18.1,14.9,0.5544554455445545
29180,2.8,76,10.3,18.1,14.9,0.40789473684210525
27870,7.4,352,10.3,18.1,14.9,0.84375
34650,14.9,12,10.3,18.1,14.9,1.0
26550,9.6,718,10.3,18.1,14.9,0.7200557103064067
21000,3.1,210,10.3,18.1,14.9,0.580952380952381
16310,1.4,110,10.3,18.1,14.9,0.5454545454545454
16615,3.1,67,10.3,18.1,14.9,1.0
16310,1.4,540,10.3,18.1,14.9,0.40185185185185185
43365,7.6,33,10.3,18.1,14.9,0.8181818181818182
18500,1.5,223,10.3,18.1,14.9,0.5739910313901345
21075,2.2,28,10.3,18.1,14.9,0.8214285714285714
28345,1.4,83,10.3,18.1,14.9,0.963855421686747
20840,2.6,40,10.3,18.1,14.9,1.0
16310,1.4,29,10.3,18.1,14.9,1.0
43365,7.6,50,10.3,18.1,14.9,0.96
17955,7.3,40,10.3,18.1,14.9,0.375
15005,2.9,16,10.3,18.1,14.9,0.6875
17825,0.4,16,10.3,18.1,14.9,1.0
28345,1.4,63,10.3,18.1,14.9,0.9206349206349206
28345,1.4,45,10.3,18.1,14.9,0.5555555555555556
14685,5.9,70,10.3,18.1,14.9,0.5857142857142857
10010,0.6,55,10.3,18.1,14.9,0.9272727272727272
17050,3.6,47,10.3,18.1,14.9,0.9787234042553191
34365,3.7,30,10.3,18.1,14.9,0.0
17050,3.6,332,10.3,18.1,14.9,0.39156626506024095
21000,3.1,88,10.3,18.1,14.9,0.9318181818181818
9855,1.5,45,10.3,18.1,14.9,0.37777777777777777
11565,1.7,15,10.3,18.1,14.9,0.8666666666666667
13985,1.7,86,10.3,18.1,14.9,0.6046511627906976
13735,1.4,14,10.3,18.1,14.9,0.42857142857142855
25640,9.6,22,10.3,18.1,14.9,0.6818181818181818
26550,6.9,40,10.3,18.1,14.9,0.525
28345,1.4,44,10.3,18.1,14.9,0.29545454545454547
16425,4.1,30,10.3,18.1,14.9,0.9666666666666667
17825,0.4,35,10.3,18.1,14.9,0.8571428571428571
16310,1.4,47,10.3,18.1,14.9,0.7659574468085106
16310,1.4,440,10.3,18.1,14.9,0.6272727272727273
14015,2.6,82,10.3,18.1,14.9,0.975609756097561
21000,3.1,4,10.3,18.1,14.9,0.0
16310,1.4,120,10.3,18.1,14.9,0.4583333333333333
16310,1.4,363,10.3,18.1,14.9,0.36639118457300274
14075,1.7,0,10.3,18.1,14.9,
10140,3.4,40,10.3,18.1,14.9,0.75
7790,1.4,39,10.3,18.1,14.9,0.9230769230769231
29180,2.8,27,10.3,18.1,14.9,0.4444444444444444
28345,1.4,19,10.3,18.1,14.9,0.5263157894736842
25640,9.6,86,10.3,18.1,14.9,0.8604651162790697
18500,1.5,20,10.3,18.1,14.9,0.95
29180,2.8,25,10.3,18.1,14.9,0.92
20635,4.6,62,10.3,18.1,14.9,0.6774193548387096
29180,2.8,48,10.3,18.1,14.9,0.0
32790,4.6,53,10.3,18.1,14.9,0.6037735849056604
24775,7.4,45,10.3,18.1,14.9,0.9111111111111111
7790,1.4,1122,12.0,20.7,14.9,0.7424242424242424
34635,3.7,101,12.0,20.7,14.9,0.5544554455445545
29180,2.8,76,12.0,20.7,14.9,0.4342105263157895
27870,7.4,352,12.0,20.7,14.9,0.8352272727272727
34650,14.9,12,12.0,20.7,14.9,0.9166666666666666
26550,9.6,718,12.0,20.7,14.9,0.713091922005571
21000,3.1,210,12.0,20.7,14.9,0.580952380952381
16310,1.4,110,12.0,20.7,14.9,0.5545454545454546
16615,3.1,67,12.0,20.7,14.9,1.0
16310,1.4,540,12.0,20.7,14.9,0.37037037037037035
43365,7.6,33,12.0,20.7,14.9,0.9090909090909091
18500,1.5,223,12.0,20.7,14.9,0.57847533632287
21075,2.2,28,12.0,20.7,14.9,0.8214285714285714
28345,1.4,83,12.0,20.7,14.9,0.963855421686747
20840,2.6,40,12.0,20.7,14.9,1.0
16310,1.4,29,12.0,20.7,14.9,1.0
43365,7.6,50,12.0,20.7,14.9,0.98
17955,7.3,40,12.0,20.7,14.9,0.375
15005,2.9,16,12.0,20.7,14.9,0.5625
17825,0.4,16,12.0,20.7,14.9,1.0
28345,1.4,63,12.0,20.7,14.9,0.9206349206349206
28345,1.4,45,12.0,20.7,14.9,0.5555555555555556
14685,5.9,70,12.0,20.7,14.9,0.6
10010,0.6,55,12.0,20.7,14.9,0.9090909090909091
17050,3.6,47,12.0,20.7,14.9,0.9574468085106383
34365,3.7,30,12.0,20.7,14.9,0.0
17050,3.6,332,12.0,20.7,14.9,0.3855421686746988
21000,3.1,88,12.0,20.7,14.9,0.9318181818181818
9855,1.5,45,12.0,20.7,14.9,0.35555555555555557
11565,1.7,13,12.0,20.7,14.9,1.0
13985,1.7,86,12.0,20.7,14.9,0.6046511627906976
13735,1.4,14,12.0,20.7,14.9,0.42857142857142855
25640,9.6,22,12.0,20.7,14.9,0.6818181818181818
26550,6.9,40,12.0,20.7,14.9,0.525
28345,1.4,44,12.0,20.7,14.9,0.29545454545454547
16425,4.1,30,12.0,20.7,14.9,0.9333333333333333
17825,0.4,35,12.0,20.7,14.9,0.8
16310,1.4,47,12.0,20.7,14.9,0.7659574468085106
16310,1.4,440,12.0,20.7,14.9,0.6386363636363637
14015,2.6,80,12.0,20.7,14.9,1.0
21000,3.1,4,12.0,20.7,14.9,0.0
16310,1.4,120,12.0,20.7,14.9,0.4583333333333333
16310,1.4,363,12.0,20.7,14.9,0.4297520661157025
14075,1.7,0,12.0,20.7,14.9,
10140,3.4,40,12.0,20.7,14.9,0.75
7790,1.4,39,12.0,20.7,14.9,0.9230769230769231
29180,2.8,27,12.0,20.7,14.9,0.4444444444444444
28345,1.4,19,12.0,20.7,14.9,0.5789473684210527
25640,9.6,86,12.0,20.7,14.9,0.8604651162790697
18500,1.5,20,12.0,20.7,14.9,0.95
29180,2.8,25,12.0,20.7,14.9,0.92
20635,4.6,62,12.0,20.7,14.9,0.6774193548387096
29180,2.8,48,12.0,20.7,14.9,0.0
32790,4.6,53,12.0,20.7,14.9,0.6037735849056604
24775,7.4,45,12.0,20.7,14.9,0.8888888888888888
7790,1.4,1122,12.3,24.1,14.9,0.7798573975044564
34635,3.7,101,12.3,24.1,14.9,0.5445544554455446
29180,2.8,76,12.3,24.1,14.9,0.4342105263157895
27870,7.4,352,12.3,24.1,14.9,0.84375
34650,14.9,12,12.3,24.1,14.9,0.9166666666666666
26550,9.6,718,12.3,24.1,14.9,0.6977715877437326
21000,3.1,210,12.3,24.1,14.9,0.5761904761904761
16310,1.4,110,12.3,24.1,14.9,0.5545454545454546
16615,3.1,67,12.3,24.1,14.9,1.0
16310,1.4,540,12.3,24.1,14.9,0.36666666666666664
43365,7.6,33,12.3,24.1,14.9,0.9393939393939394
18500,1.5,223,12.3,24.1,14.9,0.5695067264573991
21075,2.2,28,12.3,24.1,14.9,0.8214285714285714
28345,1.4,83,12.3,24.1,14.9,0.9518072289156626
20840,2.6,40,12.3,24.1,14.9,1.0
16310,1.4,29,12.3,24.1,14.9,1.0
43365,7.6,50,12.3,24.1,14.9,0.96
17955,7.3,40,12.3,24.1,14.9,0.4
15005,2.9,16,12.3,24.1,14.9,0.5625
17825,0.4,16,12.3,24.1,14.9,1.0
28345,1.4,63,12.3,24.1,14.9,0.9206349206349206
28345,1.4,45,12.3,24.1,14.9,0.5333333333333333
14685,5.9,70,12.3,24.1,14.9,0.5571428571428572
10010,0.6,55,12.3,24.1,14.9,0.9272727272727272
17050,3.6,47,12.3,24.1,14.9,0.9574468085106383
34365,3.7,30,12.3,24.1,14.9,0.0
17050,3.6,332,12.3,24.1,14.9,0.35542168674698793
21000,3.1,88,12.3,24.1,14.9,0.9318181818181818
9855,1.5,45,12.3,24.1,14.9,0.35555555555555557
11565,1.7,13,12.3,24.1,14.9,0.9230769230769231
13985,1.7,86,12.3,24.1,14.9,0.6046511627906976
13735,1.4,14,12.3,24.1,14.9,0.42857142857142855
25640,9.6,22,12.3,24.1,14.9,0.6818181818181818
26550,6.9,40,12.3,24.1,14.9,0.525
28345,1.4,44,12.3,24.1,14.9,0.29545454545454547
16425,4.1,30,12.3,24.1,14.9,0.9333333333333333
17825,0.4,35,12.3,24.1,14.9,0.8571428571428571
16310,1.4,47,12.3,24.1,14.9,0.8085106382978723
16310,1.4,440,12.3,24.1,14.9,0.6545454545454545
14015,2.6,80,12.3,24.1,14.9,1.0
21000,3.1,4,12.3,24.1,14.9,0.0
16310,1.4,120,12.3,24.1,14.9,0.4583333333333333
16310,1.4,363,12.3,24.1,14.9,0.44077134986225897
14075,1.7,0,12.3,24.1,14.9,
10140,3.4,40,12.3,24.1,14.9,0.75
7790,1.4,39,12.3,24.1,14.9,0.9230769230769231
29180,2.8,27,12.3,24.1,14.9,0.4444444444444444
28345,1.4,19,12.3,24.1,14.9,0.5789473684210527
25640,9.6,86,12.3,24.1,14.9,0.8604651162790697
18500,1.5,20,12.3,24.1,14.9,0.85
29180,2.8,25,12.3,24.1,14.9,0.92
20635,4.6,62,12.3,24.1,14.9,0.6612903225806451
29180,2.8,48,12.3,24.1,14.9,0.0
32790,4.6,53,12.3,24.1,14.9,0.6037735849056604
24775,7.4,45,12.3,24.1,14.9,0.9111111111111111
7790,1.4,1122,14.5,27.3,14.9,0.786096256684492
34635,3.7,101,14.5,27.3,14.9,0.5445544554455446
29180,2.8,76,14.5,27.3,14.9,0.4342105263157895
27870,7.4,352,14.5,27.3,14.9,0.8494318181818182
34650,14.9,12,14.5,27.3,14.9,0.9166666666666666
26550,9.6,718,14.5,27.3,14.9,0.6935933147632312
21000,3.1,210,14.5,27.3,14.9,0.580952380952381
16310,1.4,110,14.5,27.3,14.9,0.5545454545454546
16615,3.1,67,14.5,27.3,14.9,1.0
16310,1.4,540,14.5,27.3,14.9,0.3685185185185185
43365,7.6,33,14.5,27.3,14.9,0.9393939393939394
18500,1.5,223,14.5,27.3,14.9,0.57847533632287
21075,2.2,28,14.5,27.3,14.9,0.8214285714285714
28345,1.4,83,14.5,27.3,14.9,0.9397590361445783
20840,2.6,40,14.5,27.3,14.9,0.975
16310,1.4,29,14.5,27.3,14.9,1.0
43365,7.6,50,14.5,27.3,14.9,0.96
17955,7.3,40,14.5,27.3,14.9,0.4
15005,2.9,16,14.5,27.3,14.9,0.8125
